# GeoNames cities15000 (https://www.geonames.org), CC BY 4.0. Generated by Tools/make_places.py
Valdebernardo		40.4007	-3.6213	Madrid	Spain	17471		Europe/Madrid
Miharu		37.4333	140.4833	Fukushima	Japan	17471		Asia/Tokyo
Yovon		38.3141	69.0378	Khatlon Province	Tajikistan	17471		Asia/Dushanbe
Nueva Granada		9.8017	-74.3930	Magdalena Department	Colombia	17470		America/Bogota
Al-Minyā al-Jadīdah	Al-Minya al-Jadidah	28.0864	30.8146	Minya	Egypt	17470		Africa/Cairo
Portogruaro		45.7807	12.8405	Veneto	Italy	17468	ポルトグルアーロ	Europe/Rome
Nanganga		-10.3833	39.1500	Mtwara	Tanzania	17468		Africa/Dar_es_Salaam
Beli		7.8587	10.9719	Taraba State	Nigeria	17467		Africa/Lagos
Vysočany	Vysocany	50.1094	14.5167	Prague	Czechia	17465		Europe/Prague
Mūndwa	Mundwa	27.0631	73.8230	Rajasthan	India	17465		Asia/Kolkata
Tembedgha		16.2414	-8.1732	Hodh Ech Chargi	Mauritania	17465		Africa/Nouakchott
Wijk bij Duurstede		51.9742	5.3417	Utrecht	The Netherlands	17465		Europe/Amsterdam
Saint-Lin-Laurentides		45.8501	-73.7659	Quebec	Canada	17463		America/Toronto
Maitland		28.6278	-81.3631	Florida	United States	17463	メイトランド,梅特兰,梅特蘭	America/New_York
Auhammadpur Mājri	Auhammadpur Majri	28.7292	77.0383	Delhi	India	17462		Asia/Kolkata
Tādigadapa	Tadigadapa	16.4713	80.6970	Andhra Pradesh	India	17462		Asia/Kolkata
Cruz do Espírito Santo	Cruz do Espirito Santo	-7.1400	-35.0864	Paraíba	Brazil	17461		America/Fortaleza
Illela		13.7306	5.2978	Sokoto	Nigeria	17461		Africa/Lagos
Vovchansk		50.2908	36.9411	Kharkiv	Ukraine	17459		Europe/Kyiv
Walton-on-the-Naze		51.8482	1.2674	England	United Kingdom	17458		Europe/London
Montargis		47.9970	2.7326	Centre-Val de Loire	France	17457	モンタルジ,蒙塔日	Europe/Paris
Tzaneen		-23.8332	30.1635	Limpopo	South Africa	17457	察嫩	Africa/Johannesburg
Broken Hill		-31.9652	141.4512	New South Wales	Australia	17456	ブロークンヒル,布罗肯希尔,布羅肯希爾,브로큰힐	Australia/Broken_Hill
Atuntaqui		0.3276	-78.2191	Imbabura	Ecuador	17456		America/Guayaquil
North Aurora		41.8061	-88.3273	Illinois	United States	17456		America/Chicago
Morningside		43.7873	-79.2064	Ontario	Canada	17455		America/Toronto
Al ‘Ayzarīyah	Al 'Ayzariyah	31.7708	35.2692	West Bank	Palestinian Territory	17455		Asia/Hebron
Safety Harbor		27.9908	-82.6932	Florida	United States	17454	安全港	America/New_York
Fīrūzkūh	Firuzkuh	35.7567	52.7706	Tehran	Iran	17453		Asia/Tehran
Skvyra		49.7340	29.6635	Kyiv Oblast	Ukraine	17452	斯克維拉	Europe/Kyiv
Valley East		46.6450	-80.9973	Ontario	Canada	17451		America/Toronto
Maliu		31.4342	108.2446	Chongqing	China	17451	麻柳,麻柳乡	Asia/Shanghai
Murcia		10.6052	123.0417	Western Visayas	Philippines	17448		Asia/Manila
Yorosso		12.3581	-4.7769	Sikasso	Mali	17447		Africa/Bamako
Peçanha	Pecanha	-18.5486	-42.5569	Minas Gerais	Brazil	17446		America/Sao_Paulo
Calangute		15.5439	73.7553	Goa	India	17446		Asia/Kolkata
Akhaltsikhe		41.6395	42.9860	Samtskhe-Javakheti	Georgia	17445	アハルツィヘ,阿哈爾齊赫,아할치헤	Asia/Tbilisi
Panórama	Panorama	40.5878	23.0315	Central Macedonia	Greece	17444		Europe/Athens
Andahuaylas		-13.6556	-73.3872	Apurímac Department	Peru	17444	安達韋拉斯	America/Lima
Rio Pomba		-21.2747	-43.1792	Minas Gerais	Brazil	17443		America/Sao_Paulo
Sarāi Ākil	Sarai Akil	25.3789	81.5104	Uttar Pradesh	India	17443		Asia/Kolkata
Garba Tula		0.5339	38.5188	Isiolo County	Kenya	17443	ガルバ・トゥラ	Africa/Nairobi
Renningen		48.7697	8.9387	Baden-Wurttemberg	Germany	17442	雷宁根	Europe/Berlin
Tanji		13.3497	-16.7891	Western	Gambia	17441	タンジ,滩基,灘基,탄지	Africa/Banjul
Parit Raja		1.8681	103.1124	Johor	Malaysia	17441		Asia/Kuala_Lumpur
North Canton		40.8759	-81.4023	Ohio	United States	17441	ノース・カントン,北坎顿,坎頓,노스캔턴	America/New_York
Rosana		-22.5797	-53.0592	São Paulo	Brazil	17440		America/Sao_Paulo
Nalerigu		10.5273	-0.3698	North East	Ghana	17440		Africa/Accra
Obispos		8.6070	-70.1049	Barinas	Venezuela	17440		America/Caracas
Ciriè	Cirie	45.2349	7.6013	Piedmont	Italy	17439	チリエ	Europe/Rome
Nova Era		-19.7500	-43.0375	Minas Gerais	Brazil	17438		America/Sao_Paulo
Nīsang	Nisang	29.6923	76.7546	Haryana	India	17438		Asia/Kolkata
Panoor		11.7594	75.5784	Kerala	India	17438		Asia/Kolkata
Soisy-sous-Montmorency		48.9881	2.3016	Île-de-France	France	17436	苏瓦西苏蒙特莫朗西	Europe/Paris
Bad Tölz	Bad Toelz	47.7611	11.5589	Bavaria	Germany	17434	巴特特尔茨	Europe/Berlin
Bischheim		48.6161	7.7534	Grand Est	France	17434		Europe/Paris
Amet		25.3061	73.9258	Rajasthan	India	17434	アメット,阿梅特,아메트	Asia/Kolkata
Matões do Norte	Matoes do Norte	-3.6322	-44.5558	Maranhão	Brazil	17432		America/Fortaleza
Bareta		29.8635	75.6964	Punjab	India	17432		Asia/Kolkata
Le Roux		-33.8906	19.1033	Western Cape	South Africa	17432		Africa/Johannesburg
Flers		48.7372	-0.5747	Normandy	France	17430		Europe/Paris
Puthūr	Puthur	10.4874	76.2793	Kerala	India	17430		Asia/Kolkata
Kavisuryanagar		19.5815	84.7601	Odisha	India	17430		Asia/Kolkata
San Pedro		17.9160	-87.9659	Belize District	Belize	17429	聖佩德羅	America/Belize
Nordstadt		52.3856	9.7159	Lower Saxony	Germany	17429		Europe/Berlin
Nümbrecht	Nuembrecht	50.9043	7.5406	North Rhine-Westphalia	Germany	17427	宁布雷希特	Europe/Berlin
Pedregal		8.3770	-82.4295	Chiriquí Province	Panama	17427		America/Panama
Kadoorie		22.3225	114.1756	Kowloon City	Hong Kong	17422	嘉道理	Asia/Hong_Kong
Aoi		35.7743	139.8165	Tokyo	Japan	17422	青井	Asia/Tokyo
Hāt Piplia	Hat Piplia	22.7695	76.2999	Madhya Pradesh	India	17419		Asia/Kolkata
East Hemet		33.7400	-116.9389	California	United States	17418	東赫米特	America/Los_Angeles
Delcevo		41.9672	22.7694	Delchevo	North Macedonia	17415	デルチェボ	Europe/Skopje
Viradouro		-20.8731	-48.2969	São Paulo	Brazil	17414		America/Sao_Paulo
Ban Phe		12.6282	101.4376	Rayong	Thailand	17414		Asia/Bangkok
Saraktash		51.7874	56.3599	Orenburg Oblast	Russia	17413		Asia/Yekaterinburg
Ban Selaphum		16.0167	103.9500	Roi Et	Thailand	17412		Asia/Bangkok
Bhundsi		28.3505	77.0614	Haryana	India	17410		Asia/Kolkata
Sapeaçu	Sapeacu	-12.7275	-39.1819	Bahia	Brazil	17409		America/Bahia
Hongguang Qidui		38.7332	106.2872	Ningxia	China	17409	洪广七队	Asia/Shanghai
Viljandi		58.3632	25.5916	Viljandimaa	Estonia	17407	ヴィリャンディ,維爾揚迪,빌랸디	Europe/Tallinn
Oi Man Estate		22.3120	114.1785	Kowloon City	Hong Kong	17407		Asia/Hong_Kong
Zaïbo	Zaibo	6.9893	-6.6667	Sassandra-Marahoue	Ivory Coast	17406		Africa/Abidjan
Ranst		51.1898	4.5653	Flanders	Belgium	17405		Europe/Brussels
Borda da Mata		-22.2742	-46.1653	Minas Gerais	Brazil	17404		America/Sao_Paulo
Marly-le-Roi		48.8667	2.0833	Île-de-France	France	17404	マルリー＝ル＝ロワ	Europe/Paris
Oerlinghausen		51.9545	8.6622	North Rhine-Westphalia	Germany	17403	エルリングハウゼン,厄灵豪森	Europe/Berlin
Naregal		15.5732	75.8080	Karnataka	India	17403		Asia/Kolkata
White Oak		39.0398	-76.9930	Maryland	United States	17403	懷特奧克	America/New_York
Radford		37.1318	-80.5764	Virginia	United States	17403	ラドフォード,拉德福	America/New_York
Deux-Montagnes		45.5346	-73.9017	Quebec	Canada	17402		America/Toronto
San Rafael de Onoto		9.6781	-68.9728	Portuguesa	Venezuela	17402		America/Caracas
Bermo		23.7878	85.9353	Jharkhand	India	17401		Asia/Kolkata
Shioiri		34.1561	133.8515	Kagawa	Japan	17401	塩入	Asia/Tokyo
Lyepyel’	Lyepyel'	54.8814	28.6990	Vitebsk	Belarus	17400		Europe/Minsk
Khongapani		23.1912	82.1626	Chhattisgarh	India	17400		Asia/Kolkata
Rakivka		49.0245	33.4640	Poltava	Ukraine	17400		Europe/Kyiv
Huilango		19.6806	-99.2564	México	Mexico	17399		America/Mexico_City
Lansdowne		-33.9873	18.4975	Western Cape	South Africa	17399		Africa/Johannesburg
Arele		38.3801	77.3132	Xinjiang	China	17398	阿热勒	Asia/Urumqi
Tillmans Corner		30.5902	-88.1708	Alabama	United States	17398		America/Chicago
Les Coteaux		45.2834	-74.2325	Quebec	Canada	17396	レ・コトー	America/Toronto
Pādegān-e Manjīl	Padegan-e Manjil	36.7415	49.4161	Gilan Province	Iran	17396		Asia/Tehran
Ducos		14.5753	-60.9745	Martinique	Martinique	17394		America/Martinique
Maganoy		6.8647	124.4417	Autonomous Region in Muslim Mindanao	Philippines	17394		Asia/Manila
São Domingos do Prata	Sao Domingos do Prata	-19.8650	-42.9683	Minas Gerais	Brazil	17392		America/Sao_Paulo
Abelardo Luz		-26.5647	-52.3283	Santa Catarina	Brazil	17392		America/Sao_Paulo
Bukit Rambai		2.2594	102.1838	Melaka	Malaysia	17391		Asia/Kuala_Lumpur
Lattes		43.5677	3.9028	Occitanie	France	17390		Europe/Paris
Rejas		40.4451	-3.5702	Madrid	Spain	17389		Europe/Madrid
El Asintal		14.5963	-91.7274	Retalhuleu	Guatemala	17388		America/Guatemala
Joaquim Gomes		-9.1333	-35.7483	Alagoas	Brazil	17386		America/Maceio
Central Saanich		48.5663	-123.4193	British Columbia	Canada	17385		America/Vancouver
Mareth		33.6179	10.2854	Gabès Governorate	Tunisia	17385		Africa/Tunis
Vila Bela da Santíssima Trindade	Vila Bela da Santissima Trindade	-15.0081	-59.9506	Mato Grosso	Brazil	17384		America/Cuiaba
Louth		53.3666	-0.0044	England	United Kingdom	17382		Europe/London
Nicetown-Tioga		40.0099	-75.1639	Pennsylvania	United States	17382		America/New_York
Detroit-Shoreway		41.4777	-81.7299	Ohio	United States	17382		America/New_York
Mirandola		44.8852	11.0690	Emilia-Romagna	Italy	17380		Europe/Rome
Bukit Gemuroh		5.2977	100.2115	Penang	Malaysia	17379		Asia/Kuala_Lumpur
Chudovo		59.1223	31.6812	Novgorod Oblast	Russia	17377	チュドヴォ,丘多沃,추도보	Europe/Moscow
Gelligaer		51.6644	-3.2561	Wales	United Kingdom	17376		Europe/London
Wamba		2.1484	27.9947	Haut-Uele	Democratic Republic of the Congo	17373		Africa/Lubumbashi
Kralupy nad Vltavou		50.2411	14.3115	Central Bohemia	Czechia	17373	크랄루피나트블타보우	Europe/Prague
Lebbeke		51.0046	4.1346	Flanders	Belgium	17372		Europe/Brussels
Bagdogra		26.6993	88.3118	West Bengal	India	17372	バッグドグラ,巴格多格拉	Asia/Kolkata
Indergarh		26.9352	79.6712	Uttar Pradesh	India	17366		Asia/Kolkata
Boksitogorsk		59.4778	33.8501	Leningradskaya Oblast'	Russia	17366	ボクシトゴルスク,博克西托戈爾斯克,복시토고르스크	Europe/Moscow
Hummelsbüttel	Hummelsbuettel	53.6477	10.0415	Hamburg	Germany	17365		Europe/Berlin
Enkhuizen		52.7033	5.2917	North Holland	The Netherlands	17365		Europe/Amsterdam
Moosburg		48.4709	11.9381	Bavaria	Germany	17363		Europe/Berlin
Kantyshevo		43.2282	44.6332	Ingushetiya Republic	Russia	17363		Europe/Moscow
Wittstock		53.1612	12.4829	Brandenburg	Germany	17361		Europe/Berlin
Wilton		43.1801	-73.7443	New York	United States	17361		America/New_York
Lāsalgaon	Lasalgaon	20.1427	74.2395	Maharashtra	India	17360		Asia/Kolkata
Pari		-23.5272	-46.6175	São Paulo	Brazil	17359		America/Sao_Paulo
Sleaford		52.9983	-0.4094	England	United Kingdom	17359		Europe/London
Yasnyy		51.0353	59.8723	Orenburg Oblast	Russia	17359		Asia/Yekaterinburg
Houba		31.2051	108.5063	Chongqing	China	17358	厚坝	Asia/Shanghai
San Giovanni in Fiore		39.2545	16.6970	Calabria	Italy	17358		Europe/Rome
Kommunar		59.6206	30.3900	Leningradskaya Oblast'	Russia	17358	コムナル,科穆納爾	Europe/Moscow
Periyakottai		10.5909	77.2797	Tamil Nadu	India	17356		Asia/Kolkata
Aileu		-8.7281	125.5664	Aileu	Timor Leste	17356	アイレウ,阿伊萊烏	Asia/Dili
Pombal		39.9167	-8.6285	Leiria	Portugal	17355		Europe/Lisbon
Mers El Kheir		33.8626	-6.9296	Rabat-Salé-Kénitra	Morocco	17352		Africa/Casablanca
Huoshilafu		37.8664	76.6958	Xinjiang	China	17351	霍什拉甫,霍什拉甫乡	Asia/Urumqi
Gavrilov-Yam		57.3026	39.8526	Yaroslavl Oblast	Russia	17351		Europe/Moscow
Coventry Hills		51.1687	-114.0590	Alberta	Canada	17350		America/Edmonton
Qarqūzah	Qarquzah	32.7457	12.8423	Az Zawiyah	Libya	17350		Africa/Tripoli
Anoka		45.1977	-93.3872	Minnesota	United States	17350	阿诺卡	America/Chicago
Lilydale		-37.7500	145.3500	Victoria	Australia	17348		Australia/Melbourne
Bulgan		48.8125	103.5347	Bulgan	Mongolia	17348	ボルガン,布爾干,볼강	Asia/Ulaanbaatar
Ezzouhour		35.7901	10.5826	Sousse Governorate	Tunisia	17348		Africa/Tunis
San Bonifacio		45.3959	11.2735	Veneto	Italy	17347		Europe/Rome
Mehtar Lām	Mehtar Lam	34.6714	70.2094	Laghman	Afghanistan	17345	メハターラム	Asia/Kabul
Al Hilāliyya	Al Hilaliyya	14.9398	33.2340	Al Jazirah	Sudan	17345		Africa/Khartoum
East Cleveland		41.5331	-81.5790	Ohio	United States	17344	東クリーブランド,東克里夫蘭,이스트클리블랜드	America/New_York
Sudbury		42.3834	-71.4162	Massachusetts	United States	17343	サドベリー,萨德伯里,薩德伯里,薩德博裏	America/New_York
Ilongero		-4.6667	34.8667	Singida	Tanzania	17342		Africa/Dar_es_Salaam
Bhopalwala		32.4297	74.3635	Punjab	Pakistan	17341		Asia/Karachi
Wervik		50.7807	3.0385	Flanders	Belgium	17340	韦尔菲克	Europe/Brussels
Tonj		7.2739	28.6775	Warrap	South Sudan	17338	トンジ,通季,톤즈	Africa/Juba
Solrød Strand	Solrod Strand	55.5329	12.2223	Zealand	Denmark	17337		Europe/Copenhagen
Saint-Cyr-sur-Loire		47.4000	0.6667	Centre-Val de Loire	France	17337		Europe/Paris
Sanhe		30.0365	108.1821	Chongqing	China	17335	三河	Asia/Shanghai
Phirangipuram		16.2908	80.2623	Andhra Pradesh	India	17335		Asia/Kolkata
Edakkazhiyūr	Edakkazhiyur	10.6228	75.9965	Kerala	India	17335		Asia/Kolkata
Agropoli		40.3492	14.9907	Campania	Italy	17335		Europe/Rome
Padre Paraíso	Padre Paraiso	-17.0742	-41.4844	Minas Gerais	Brazil	17334		America/Sao_Paulo
Jianshan		31.4340	108.8953	Chongqing	China	17334	尖山,尖山镇,枇杷大店	Asia/Shanghai
Munkkiniemi		60.1986	24.8777	Uusimaa	Finland	17334		Europe/Helsinki
Fontarrón	Fontarron	40.4014	-3.6468	Madrid	Spain	17333		Europe/Madrid
Haydock		53.4672	-2.6817	England	United Kingdom	17333		Europe/London
Rathfarnham		53.3006	-6.2828	Leinster	Ireland	17333	ラスファーナム,拉斯法奈姆,라스판햄	Europe/Dublin
Polyarnyy		69.2028	33.4370	Murmansk	Russia	17332		Europe/Moscow
Hillside		-37.6905	144.7417	Victoria	Australia	17331		Australia/Melbourne
Ejea de los Caballeros		42.1263	-1.1372	Aragon	Spain	17331	埃赫亚德洛斯卡瓦列罗斯	Europe/Madrid
Riva del Garda		45.8858	10.8412	Trentino-Alto Adige	Italy	17331	リーヴァ・デル・ガルダ	Europe/Rome
Nārsala	Narsala	21.0897	79.1359	Maharashtra	India	17330		Asia/Kolkata
Paolo VI		40.5222	17.2740	Apulia	Italy	17330		Europe/Rome
Plainville		41.6745	-72.8582	Connecticut	United States	17328		America/New_York
Keezhkulam		8.2307	77.1863	Tamil Nadu	India	17327		Asia/Kolkata
Germasógeia	Germasogeia	34.7207	33.0845	Limassol	Cyprus	17325		Asia/Nicosia
Meerane		50.8469	12.4647	Saxony	Germany	17325	梅拉内	Europe/Berlin
Discovery Park		22.3762	114.1114	Tsuen Wan	Hong Kong	17325		Asia/Hong_Kong
Jalalpore		20.9490	72.8983	Gujarat	India	17325		Asia/Kolkata
Sidi Allal El Bahraoui		34.0077	-6.5308	Rabat-Salé-Kénitra	Morocco	17325		Africa/Casablanca
San Pietro a Patierno		40.8857	14.2901	Campania	Italy	17324		Europe/Rome
Kawasaki		33.5999	130.8150	Fukuoka	Japan	17324	川崎,川崎町	Asia/Tokyo
Media Legua		40.4119	-3.6568	Madrid	Spain	17323		Europe/Madrid
Chhala		23.3078	72.7740	Gujarat	India	17323		Asia/Kolkata
Poptún	Poptun	16.3311	-89.4169	Petén	Guatemala	17320		America/Guatemala
Eman		19.8572	109.2627	Hainan	China	17317	峨蔓,峨蔓镇	Asia/Shanghai
Fos-sur-Mer		43.4377	4.9446	Provence-Alpes-Côte d'Azur	France	17317	フォス＝シュル＝メール,濱海福斯,포쉬르메르	Europe/Paris
Mae Ramat		16.9840	98.5166	Tak	Thailand	17316		Asia/Bangkok
Castelfranco Emilia		44.5945	11.0498	Emilia-Romagna	Italy	17315		Europe/Rome
Říčany	Ricany	49.9917	14.6543	Central Bohemia	Czechia	17314	日恰尼	Europe/Prague
Cham		49.2257	12.6550	Bavaria	Germany	17314		Europe/Berlin
Otacílio Costa	Otacilio Costa	-27.4831	-50.1219	Santa Catarina	Brazil	17312		America/Sao_Paulo
La Cruz		-32.8275	-71.2263	Valparaiso	Chile	17310		America/Santiago
Lom Sak		16.7798	101.2422	Phetchabun	Thailand	17309		Asia/Bangkok
Arcueil		48.7999	2.3326	Île-de-France	France	17308	アルクイユ,亚捷,아르케이	Europe/Paris
Oberasbach		49.4228	10.9577	Bavaria	Germany	17306	上阿斯巴赫	Europe/Berlin
Sivagirippatti		10.4502	77.5303	Tamil Nadu	India	17306		Asia/Kolkata
Vilaseca		42.0617	2.2553	Catalonia	Spain	17305		Europe/Madrid
La Pineda		41.0770	1.1789	Catalonia	Spain	17305		Europe/Madrid
Valenza		45.0124	8.6438	Piedmont	Italy	17305		Europe/Rome
Āthagarh	Athagarh	20.5200	85.6296	Odisha	India	17304		Asia/Kolkata
Huimin		22.2614	100.0829	Yunnan	China	17303		Asia/Shanghai
Ada		34.7745	-96.6783	Oklahoma	United States	17303	에이다	America/Chicago
Middletown		41.5457	-71.2914	Rhode Island	United States	17303	ミドルタウン,미들타운	America/New_York
Onex		46.1840	6.1024	Geneva	Switzerland	17302	オネ,奥内	Europe/Zurich
Lakhnādon	Lakhnadon	22.6005	79.6009	Madhya Pradesh	India	17302		Asia/Kolkata
Hokmali		40.4311	49.7372	Abşeron	Azerbaijan	17300		Asia/Baku
Kemer		36.5978	30.5606	Antalya	Turkey	17300		Europe/Istanbul
Namavundu		0.3640	33.8176	Eastern Region	Uganda	17300		Africa/Kampala
Tres Valles		18.2391	-96.1357	Veracruz	Mexico	17299		America/Mexico_City
Haukipudas		65.1765	25.3523	North Ostrobothnia	Finland	17298	豪基普達斯	Europe/Helsinki
Mountsorrel		52.7167	-1.1500	England	United Kingdom	17297		Europe/London
Lewes		50.8740	0.0088	England	United Kingdom	17297	ルイス,雷威斯,루이스	Europe/London
Erlang		30.3626	105.9921	Chongqing	China	17295	二郎,二郎镇	Asia/Shanghai
Thorne		53.6112	-0.9631	England	United Kingdom	17295		Europe/London
Tiszaújváros	Tiszaujvaros	47.9333	21.0833	Borsod-Abaúj-Zemplén	Hungary	17295		Europe/Budapest
Glassmanor		38.8190	-76.9986	Maryland	United States	17295	格拉斯馬諾	America/New_York
South Orange		40.7490	-74.2613	New Jersey	United States	17295		America/New_York
Stabroek		51.3319	4.3713	Flanders	Belgium	17294		Europe/Brussels
Loikaw		19.6780	97.2097	Kayah State	Myanmar	17293	ロイカー	Asia/Yangon
Fuyong		22.6721	113.8152	Guangdong	China	17291	福永,福永街道	Asia/Shanghai
Fomboni		-12.2876	43.7434	Mohéli	Comoros	17291	フォンボーニ	Indian/Comoro
Zolder		51.0245	5.3098	Flanders	Belgium	17289	ゾルダー・サーキット	Europe/Brussels
Idylwood		38.8951	-77.2117	Virginia	United States	17288		America/New_York
Yabuki		37.2000	140.3167	Fukushima	Japan	17287	矢吹,矢吹町	Asia/Tokyo
Seabrook		38.9740	-76.8490	Maryland	United States	17287	席布魯克	America/New_York
Kouka		13.4345	-1.6136	Centre-Nord	Burkina Faso	17286		Africa/Ouagadougou
Calceta		-0.8458	-80.1639	Manabí	Ecuador	17286		America/Guayaquil
Durant		33.9940	-96.3708	Oklahoma	United States	17286		America/Chicago
Santo Antônio do Amparo	Santo Antonio do Amparo	-20.9464	-44.9189	Minas Gerais	Brazil	17285		America/Sao_Paulo
Talwandi Bhai		30.8558	74.9298	Punjab	India	17285		Asia/Kolkata
Takhatgarh		25.3224	73.0049	Rajasthan	India	17285	塔卡特加尔,塔卡特加爾	Asia/Kolkata
Benoy		8.9833	16.3199	Logone Occidental	Chad	17285		Africa/Ndjamena
Lingolsheim		48.5575	7.6825	Grand Est	France	17284	ランゴルサイム,兰戈尔桑	Europe/Paris
Igusa		35.7272	139.6176	Tokyo	Japan	17284	井草	Asia/Tokyo
Préveza	Preveza	38.9562	20.7505	Epirus	Greece	17283		Europe/Athens
Adam		22.3793	57.5272	Ad Dakhiliyah	Oman	17283		Asia/Muscat
Killingly Center		41.8387	-71.8692	Connecticut	United States	17282		America/New_York
Kings Park		40.8862	-73.2573	New York	United States	17282		America/New_York
Saint-Augustin-de-Desmaures		46.7406	-71.4513	Quebec	Canada	17281		America/Toronto
Moïssala	Moissala	8.3404	17.7663	Mandoul	Chad	17281	モイサラ,莫埃萨拉,모이살사	Africa/Ndjamena
Michelstadt		49.6757	9.0037	Hesse	Germany	17279	ミヒェルシュタット,米歇尔斯塔特	Europe/Berlin
Haslemere		51.0902	-0.7078	England	United Kingdom	17279		Europe/London
Fornacelle		43.9238	11.0352	Tuscany	Italy	17278		Europe/Rome
Dadhar		29.4749	67.6517	Balochistan	Pakistan	17276		Asia/Karachi
Calne		51.4388	-2.0057	England	United Kingdom	17274	卡恩	Europe/London
Mūlki	Mulki	13.0910	74.7935	Karnataka	India	17274		Asia/Kolkata
Arinos		-15.9169	-46.1056	Minas Gerais	Brazil	17272		America/Sao_Paulo
Wörth am Rhein	Woerth am Rhein	49.0489	8.2596	Rheinland-Pfalz	Germany	17272	莱茵河畔韦尔特	Europe/Berlin
Kāttatturai	Kattatturai	8.2849	77.2755	Tamil Nadu	India	17271		Asia/Kolkata
Canby		45.2629	-122.6926	Oregon	United States	17271	キャンビー,坎比	America/Los_Angeles
Chiquinquirá	Chiquinquira	10.4433	-71.6472	Zulia	Venezuela	17271		America/Caracas
San Cristobal		40.3408	-3.6884	Madrid	Spain	17270		Europe/Madrid
Bhānpurī	Bhanpuri	21.0919	80.9322	Chhattisgarh	India	17270		Asia/Kolkata
Evington		52.6000	-1.0667	England	United Kingdom	17268		Europe/London
Kulasegaram		8.3632	77.2978	Tamil Nadu	India	17267		Asia/Kolkata
Khabarābād	Khabarabad	35.5426	51.1481	Tehran	Iran	17267		Asia/Tehran
Cassano d'Adda		45.5264	9.5153	Lombardy	Italy	17267	カッサーノ・ダッダ	Europe/Rome
Vitré	Vitre	48.1228	-1.2098	Brittany	France	17266	ヴィトレ,维特雷	Europe/Paris
Poplar Bluff		36.7570	-90.3929	Missouri	United States	17266		America/Chicago
Deori		22.0990	82.2664	Chhattisgarh	India	17265		Asia/Kolkata
Nilagiri		21.4624	86.7679	Odisha	India	17264	ニラギリ,尼拉吉里,닐라기리	Asia/Kolkata
Nhà Bè	Nha Be	10.6967	106.7403	Ho Chi Minh City (HCMC)	Vietnam	17264		Asia/Ho_Chi_Minh
Belem		11.8534	-15.6030	Bissau	Guinea-Bissau	17263		Africa/Bissau
San Salvador El Seco		19.1333	-97.6417	Puebla	Mexico	17263		America/Mexico_City
Tui		42.0471	-8.6443	Galicia	Spain	17262		Europe/Madrid
Casa Blanca		19.0422	-98.1189	Puebla	Mexico	17262		America/Mexico_City
Mannarai		11.1172	77.3726	Tamil Nadu	India	17261		Asia/Kolkata
Suvorovskaya		44.1901	42.6595	Stavropol Kray	Russia	17261		Europe/Moscow
Schlüchtern	Schluechtern	50.3489	9.5253	Hesse	Germany	17260	シュリュヒテルン,施吕希滕	Europe/Berlin
Pollença	Pollenca	39.8768	3.0163	Balearic Islands	Spain	17260		Europe/Madrid
Glanerbrug		52.2158	6.9708	Overijssel	The Netherlands	17260		Europe/Amsterdam
Mala		-12.6581	-76.6308	Lima region	Peru	17260		America/Lima
Ouaké	Ouake	9.6617	1.3847	Donga	Benin	17259		Africa/Porto-Novo
Maynooth		53.3850	-6.5936	Leinster	Ireland	17259	メイヌース,梅努斯	Europe/Dublin
Jagalūr	Jagalur	14.5196	76.3392	Karnataka	India	17257		Asia/Kolkata
Ajara		16.1160	74.2110	Maharashtra	India	17257		Asia/Kolkata
Bhikshāndārkovil	Bhikshandarkovil	10.8827	78.7046	Tamil Nadu	India	17257		Asia/Kolkata
Moraga		37.8349	-122.1297	California	United States	17256	モラガ,莫拉加	America/Los_Angeles
Quelfes		37.0600	-7.8216	Faro	Portugal	17253		Europe/Lisbon
Venturosa		-8.5747	-36.8742	Pernambuco	Brazil	17251		America/Recife
Vitry-le-François	Vitry-le-Francois	48.7247	4.5844	Grand Est	France	17250	维特里勒弗朗索瓦	Europe/Paris
Friern Barnet		51.6133	-0.1585	England	United Kingdom	17250		Europe/London
Sonobe		33.4238	130.4992	Saga	Japan	17250	園部	Asia/Tokyo
Kretinga		55.8888	21.2445	Klaipėda County	Lithuania	17249	크레팅가	Europe/Vilnius
Gongtan		28.9077	108.3486	Chongqing	China	17248	龚滩,龚滩镇	Asia/Shanghai
Palangarai		11.1978	77.3058	Tamil Nadu	India	17248		Asia/Kolkata
Chenini Nahal		33.8722	10.0552	Gabès Governorate	Tunisia	17248		Africa/Tunis
Slaný	Slany	50.2305	14.0869	Central Bohemia	Czechia	17247		Europe/Prague
Virajpet		12.1964	75.8051	Karnataka	India	17246		Asia/Kolkata
Pieksämäki	Pieksaemaeki	62.3000	27.1333	South Savo	Finland	17243	皮耶克赛迈基	Europe/Helsinki
Arsk		56.0925	49.8782	Tatarstan Republic	Russia	17243	アルスク,阿爾斯克,아르스크	Europe/Moscow
Əhmədbəyli	Ahmadbayli	39.8807	48.3916	Saatlı	Azerbaijan	17242		Asia/Baku
Nārnaund	Narnaund	29.2205	76.1428	Haryana	India	17242		Asia/Kolkata
Redland		39.1454	-77.1441	Maryland	United States	17242		America/New_York
Zürich (Kreis 11) / Affoltern	Zuerich (Kreis 11) / Affoltern	47.4181	8.5122	Zurich	Switzerland	17241		Europe/Zurich
Tak Bai		6.2595	102.0546	Narathiwat	Thailand	17241		Asia/Bangkok
